run_id,seed,algorithm,label,case,window,samples,terminated_before_window,angle_pass_fraction,omega_pass_fraction,x_pass_fraction,v_pass_fraction,all_pass_fraction,final_violated,final_x,final_v,final_angle_error,final_omega,log_sha256
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1002,all,1001,False,0.7922077922077922,0.7562437562437563,0.9300699300699301,0.3876123876123876,0.3126873126873127,[],0.07439672510449573,-0.014128018313628758,0.07051032293553508,0.039130113707329946,3258fa6203e70e0378fafaa695b603f184329188e8787ad625fa61e438b2ff46
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1002,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07439672510449573,-0.014128018313628758,0.07051032293553508,0.039130113707329946,3258fa6203e70e0378fafaa695b603f184329188e8787ad625fa61e438b2ff46
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1003,all,1001,False,0.7902097902097902,0.7592407592407593,0.9280719280719281,0.3926073926073926,0.31368631368631367,[],0.07314676653388098,-0.042896350491676866,0.07161986403727229,0.023855945945965365,c89f8fa579881c2c2d9d05cff8b4710b48cffda3848cb164456b138d50e191da
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1003,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07314676653388098,-0.042896350491676866,0.07161986403727229,0.023855945945965365,c89f8fa579881c2c2d9d05cff8b4710b48cffda3848cb164456b138d50e191da
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1004,all,1001,False,0.7872127872127872,0.7522477522477522,0.9270729270729271,0.38961038961038963,0.3076923076923077,[],0.07454814237593951,-0.005882759367552829,0.07007844757727469,0.04286368417776616,3414048bbeadc7e969fedeaca4b3fcaf772fa70e21ff229e1558608e92caec40
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1004,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07454814237593951,-0.005882759367552829,0.07007844757727469,0.04286368417776616,3414048bbeadc7e969fedeaca4b3fcaf772fa70e21ff229e1558608e92caec40
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1005,all,1001,False,0.7902097902097902,0.7552447552447552,0.926073926073926,0.38961038961038963,0.3106893106893107,[],0.07433759093945255,0.017429028028505406,0.06854923791418724,0.05261014029069116,3224b3c05026221f9f0e2a294b75823120a0f7f3a2d4cc9693801d80fd6c828a
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1005,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07433759093945255,0.017429028028505406,0.06854923791418724,0.05261014029069116,3224b3c05026221f9f0e2a294b75823120a0f7f3a2d4cc9693801d80fd6c828a
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1006,all,1001,False,0.7892107892107892,0.7542457542457542,0.926073926073926,0.3906093906093906,0.3106893106893107,[],0.07424685732652431,-0.021903705608579793,0.07091091048994017,0.03562176376270882,84ec840097f3a6f207c4c99b1386081fa9c75980533c08f842ec87e2376d2015
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1006,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07424685732652431,-0.021903705608579793,0.07091091048994017,0.03562176376270882,84ec840097f3a6f207c4c99b1386081fa9c75980533c08f842ec87e2376d2015
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1007,all,1001,False,0.7912087912087912,0.7582417582417582,0.9280719280719281,0.3926073926073926,0.31368631368631367,[],0.07408842679372234,-0.026398453846787052,0.07110508008940311,0.033525918562037696,532aa9234c9d14a165de692a65f39ef29f6b54cfbf40ac0a368894845a6aad6b
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1007,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07408842679372234,-0.026398453846787052,0.07110508008940311,0.033525918562037696,532aa9234c9d14a165de692a65f39ef29f6b54cfbf40ac0a368894845a6aad6b
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1008,all,1001,False,0.7892107892107892,0.7542457542457542,0.9270729270729271,0.3876123876123876,0.3096903096903097,[],0.074265591557708,0.020944250836196266,0.06828862420095418,0.05286269235392242,866baab602791a4563c962b0415a73000d283c1c27564edb24d6cc35031d06b4
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1008,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.074265591557708,0.020944250836196266,0.06828862420095418,0.05286269235392242,866baab602791a4563c962b0415a73000d283c1c27564edb24d6cc35031d06b4
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1009,all,1001,False,0.7862137862137862,0.7532467532467533,0.926073926073926,0.3936063936063936,0.3086913086913087,[],0.07417334927172153,-0.021704355485247216,0.07086402508456249,0.035637737990031663,4a72ce18bafc331518ca65f984faddaba74ede4c16579a290e6ff250cf319108
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1009,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07417334927172153,-0.021704355485247216,0.07086402508456249,0.035637737990031663,4a72ce18bafc331518ca65f984faddaba74ede4c16579a290e6ff250cf319108
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1010,all,1001,False,0.7922077922077922,0.7572427572427572,0.9300699300699301,0.3906093906093906,0.31368631368631367,[],0.07387306398628225,-0.033335908050769913,0.07142066687554419,0.030307966136686716,136102aa7ecfd09488cb96b08a9e6cc948053bf3b019f3e449a3e43fbb957371
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1010,last2,201,False,1.0,1.0,1.0,0.48258706467661694,0.48258706467661694,[],0.07387306398628225,-0.033335908050769913,0.07142066687554419,0.030307966136686716,136102aa7ecfd09488cb96b08a9e6cc948053bf3b019f3e449a3e43fbb957371
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1011,all,1001,False,0.7892107892107892,0.7562437562437563,0.926073926073926,0.3906093906093906,0.3106893106893107,[],0.07445889929123492,-0.00976150672967298,0.07027106628486404,0.041106764719383335,98c941a66220e9fa60ce8da7c180aece962477a582d7d4bacf50055ad579232b
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1011,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07445889929123492,-0.00976150672967298,0.07027106628486404,0.041106764719383335,98c941a66220e9fa60ce8da7c180aece962477a582d7d4bacf50055ad579232b
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1012,all,1001,False,0.7892107892107892,0.7552447552447552,0.926073926073926,0.3926073926073926,0.31368631368631367,[],0.07433416778450112,0.0013076911754994855,0.06954361894313112,0.04577196898220068,0461e05d9e36cf4efb764784a7eaf7bc90a3ef941ac6d9a31590773c342da7cf
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1012,last2,201,False,1.0,1.0,1.0,0.48258706467661694,0.48258706467661694,[],0.07433416778450112,0.0013076911754994855,0.06954361894313112,0.04577196898220068,0461e05d9e36cf4efb764784a7eaf7bc90a3ef941ac6d9a31590773c342da7cf
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1013,all,1001,False,0.7912087912087912,0.7592407592407593,0.9300699300699301,0.3876123876123876,0.3126873126873127,[],0.07424596322037598,-0.015677019925014784,0.0705321312397447,0.0383297615593252,77eb5be3629a44b4af96bdad27a52bd702435c037be3fdf1f87655c5cf7bb4c8
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1013,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07424596322037598,-0.015677019925014784,0.0705321312397447,0.0383297615593252,77eb5be3629a44b4af96bdad27a52bd702435c037be3fdf1f87655c5cf7bb4c8
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1014,all,1001,False,0.7912087912087912,0.7562437562437563,0.929070929070929,0.3886113886113886,0.3116883116883117,[],0.07377334605954151,-0.036114976044402926,0.07154200704755122,0.028996458323414152,5c4195c1e2efca97634dbb21022a1cac61e6857d61bc8ed31876fbcbbe35531f
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1014,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07377334605954151,-0.036114976044402926,0.07154200704755122,0.028996458323414152,5c4195c1e2efca97634dbb21022a1cac61e6857d61bc8ed31876fbcbbe35531f
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1015,all,1001,False,0.7902097902097902,0.7562437562437563,0.9280719280719281,0.3916083916083916,0.3126873126873127,[],0.07351918617407897,-0.03831011584300611,0.0715458479667668,0.027476995023823107,4e70db4add1a372c87fb9b12729092e9bcf705273eba146daca4d95b01d24b90
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1015,last2,201,False,1.0,1.0,1.0,0.47761194029850745,0.47761194029850745,[],0.07351918617407897,-0.03831011584300611,0.0715458479667668,0.027476995023823107,4e70db4add1a372c87fb9b12729092e9bcf705273eba146daca4d95b01d24b90
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1016,all,1001,False,0.7902097902097902,0.7572427572427572,0.9270729270729271,0.3916083916083916,0.3126873126873127,[],0.0744479263085669,-0.01056696531820735,0.07031476672391636,0.040748083764517086,72634dcc781a73924789bc5bae1a16cbd8147518aedfbde1b87dfa9e7a22ec63
train_confirm_ddpg_on_warmup5000_seed3,3,DDPG,last,validation_1016,last2,201,False,1.0,1.0,1.0,0.48258706467661694,0.48258706467661694,[],0.0744479263085669,-0.01056696531820735,0.07031476672391636,0.040748083764517086,72634dcc781a73924789bc5bae1a16cbd8147518aedfbde1b87dfa9e7a22ec63
