category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,mean_duration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction,max_abs_requested_acceleration,max_abs_applied_acceleration,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000070000_u000069872_121c7e01ff,70000,on,named,3,10.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000070000_u000069872_121c7e01ff/report.json,880387286166d2b03c8d6273c45f0bc425f6c8ef0555ee3d8e27372dd759fef2,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000070000_u000069872_121c7e01ff,70000,on,all,23,10.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638,4.0,4.0,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000070000_u000069872_121c7e01ff/report.json,880387286166d2b03c8d6273c45f0bc425f6c8ef0555ee3d8e27372dd759fef2,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000080000_u000079872_962d3f5a3a,80000,on,validation,20,10.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381,4.0,4.0,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000080000_u000079872_962d3f5a3a/report.json,704093f8411094f83071788592d81bd799afbf35e87e92c960989d70dd7f6849,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000080000_u000079872_962d3f5a3a,80000,on,named,3,10.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000080000_u000079872_962d3f5a3a/report.json,704093f8411094f83071788592d81bd799afbf35e87e92c960989d70dd7f6849,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000080000_u000079872_962d3f5a3a,80000,on,all,23,10.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638,4.0,4.0,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000080000_u000079872_962d3f5a3a/report.json,704093f8411094f83071788592d81bd799afbf35e87e92c960989d70dd7f6849,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000090000_u000089872_b5fd912d8c,90000,on,validation,20,10.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381,4.0,4.0,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000090000_u000089872_b5fd912d8c/report.json,6971af465e79529f6892fca9e7d0d318cb3ed4fceb4e1774e6fc826700cc4646,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000090000_u000089872_b5fd912d8c,90000,on,named,3,10.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000090000_u000089872_b5fd912d8c/report.json,6971af465e79529f6892fca9e7d0d318cb3ed4fceb4e1774e6fc826700cc4646,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000090000_u000089872_b5fd912d8c,90000,on,all,23,10.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638,4.0,4.0,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000090000_u000089872_b5fd912d8c/report.json,6971af465e79529f6892fca9e7d0d318cb3ed4fceb4e1774e6fc826700cc4646,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000100000_u000099872_03d98e6dc7,100000,on,validation,20,10.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381,4.0,4.0,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000100000_u000099872_03d98e6dc7/report.json,dbecb98b29ff5ddfe5c9a157d32211fe103d871da0db6863e4eb835de1ecbd95,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000100000_u000099872_03d98e6dc7,100000,on,named,3,10.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000100000_u000099872_03d98e6dc7/report.json,dbecb98b29ff5ddfe5c9a157d32211fe103d871da0db6863e4eb835de1ecbd95,raw_log_recomputed
periodic,train_ddpg_on_lr1e4_seed2,DDPG,2,on,t000100000_u000099872_03d98e6dc7,100000,on,all,23,10.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638,4.0,4.0,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/train_ddpg_on_lr1e4_seed2/run/parallel_evaluations/t000100000_u000099872_03d98e6dc7/report.json,dbecb98b29ff5ddfe5c9a157d32211fe103d871da0db6863e4eb835de1ecbd95,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,off,validation,20,0.3487819558760544,20,0,0,0,-3.9999999993556252,3.9999999993556252,-3.9999999993556252,3.9999999993556252,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.678925596148782,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_off/report.json,d555982bae23ac8ad00b7a4ea7d7299f87c1080bc93d9facddb9c0fcf5d7c220,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,off,named,3,0.35355339059327395,3,0,0,0,-4.0,4.0,-4.0,4.0,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.6605277636979325,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_off/report.json,d555982bae23ac8ad00b7a4ea7d7299f87c1080bc93d9facddb9c0fcf5d7c220,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,off,all,23,0.3494043169261265,23,0,0,0,-3.999999999439674,3.999999999439674,-3.999999999439674,3.999999999439674,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.676525878872584,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_off/report.json,d555982bae23ac8ad00b7a4ea7d7299f87c1080bc93d9facddb9c0fcf5d7c220,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,on,validation,20,10.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381,4.0,4.0,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_on/report.json,c4554f3e26cc3abbb8623ffbf964894781d081d7f8a5860f91d508ea8f9a15e6,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,on,named,3,10.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_on/report.json,c4554f3e26cc3abbb8623ffbf964894781d081d7f8a5860f91d508ea8f9a15e6,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,best,100000,on,all,23,10.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638,4.0,4.0,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/best_on/report.json,c4554f3e26cc3abbb8623ffbf964894781d081d7f8a5860f91d508ea8f9a15e6,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,off,validation,20,0.3487819558760544,20,0,0,0,-3.9999999993556252,3.9999999993556252,-3.9999999993556252,3.9999999993556252,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.678925596148782,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_off/report.json,0c68bfd237d05083f3d5920dc62fbffcc05bcbcd8ec9209883d06c0c78026cf7,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,off,named,3,0.35355339059327395,3,0,0,0,-4.0,4.0,-4.0,4.0,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.6605277636979325,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_off/report.json,0c68bfd237d05083f3d5920dc62fbffcc05bcbcd8ec9209883d06c0c78026cf7,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,off,all,23,0.3494043169261265,23,0,0,0,-3.999999999439674,3.999999999439674,-3.999999999439674,3.999999999439674,0.0,1.0,1.0,4.0,4.0,0,0.0,0.0,0,0,,-4.676525878872584,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_off/report.json,0c68bfd237d05083f3d5920dc62fbffcc05bcbcd8ec9209883d06c0c78026cf7,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,on,validation,20,10.0,0,0,0,0,-3.9999999999761586,3.9999999999761586,0.0001871625576603235,3.4340393063103036,4.000187162533818,1.0,0.6381,4.0,4.0,0,0.0,0.0,0,0,,25.063523673042262,0,0,0,0,14983,20000,0.74915,80003.74325067637,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_on/report.json,b278502abbfc190349243f12509a110336ae42c6c4c6cde9b88fd2ca07ffafbe,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,on,named,3,10.0,0,0,0,0,-4.0,4.0,-0.0002521506041970596,3.433458148008674,3.9997478493958027,1.0,0.6373333333333333,4.0,4.0,0,0.0,0.0,0,0,,25.825115054813267,0,0,0,0,2243,3000,0.7476666666666667,11999.243548187409,7.999999999574511,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_on/report.json,b278502abbfc190349243f12509a110336ae42c6c4c6cde9b88fd2ca07ffafbe,raw_log_recomputed
external,evaluate_train_ddpg_on_lr1e4_seed2,DDPG,2,on,last,100000,on,all,23,10.0,0,0,0,0,-3.999999999979268,3.999999999979268,0.00012986084089631702,3.4339635030535693,4.000129860820164,1.0,0.638,4.0,4.0,0,0.0,0.0,0,0,,25.162861679360216,0,0,0,0,17226,23000,0.7489565217391304,92002.98679886377,7.99999999959191,0.239999,main-session/queue/jobs/evaluate_train_ddpg_on_lr1e4_seed2/last_on/report.json,b278502abbfc190349243f12509a110336ae42c6c4c6cde9b88fd2ca07ffafbe,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000000000_u000000000_97d0b1108b,0,off,validation,20,0.9963164127350481,20,0,0,0,0.4958181038701036,0.4974841473203518,0.4958181038701036,0.4974841473203518,0.0,0.0,0.0,0.5407118797302246,0.5407118797302246,0,0.0,0.0,0,0,,-4.907707306841838,20,20,20,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000000000_u000000000_97d0b1108b/report.json,7341cc80d593f2816a10ca368fce69cb16f8f8aaf98b7e170b428e1c1ced574b,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000000000_u000000000_97d0b1108b,0,off,named,3,0.9854262733493305,3,0,0,0,0.4939409715157968,0.4955874257044419,0.4939409715157968,0.4955874257044419,0.0,0.0,0.0,0.5324945449829102,0.5324945449829102,0,0.0,0.0,0,0,,-4.913302802953992,3,3,3,0,0,0,,0.0,0.0,0.25,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000000000_u000000000_97d0b1108b/report.json,7341cc80d593f2816a10ca368fce69cb16f8f8aaf98b7e170b428e1c1ced574b,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000000000_u000000000_97d0b1108b,0,off,all,23,0.9948959597716936,23,0,0,0,0.49557326051954187,0.4972367488487114,0.49557326051954187,0.4972367488487114,0.0,0.0,0.0,0.5407118797302246,0.5407118797302246,0,0.0,0.0,0,0,,-4.908437154160815,23,23,23,0,0,0,,0.0,0.0,0.2500000000000001,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000000000_u000000000_97d0b1108b/report.json,7341cc80d593f2816a10ca368fce69cb16f8f8aaf98b7e170b428e1c1ced574b,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000010000_u000005000_531a1510c5,10000,off,validation,20,10.0,0,0,0,0,-7.116385698318481e-05,0.020715122746402876,-7.116385698318481e-05,0.020715122746402876,0.0,0.0,0.0,0.19208312034606934,0.19208312034606934,0,0.0,0.0,0,0,,0.046420658704674135,0,0,0,0,0,0,,0.0,0.0,0.03278012451602454,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000010000_u000005000_531a1510c5/report.json,c6203d5023e478c7c51b2c97322565540c2f4e5d89f8aa135aac0c5e9d2daec8,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000010000_u000005000_531a1510c5,10000,off,named,3,10.0,0,0,0,0,-9.160478909810383e-05,0.02409394750921891,-9.160478909810383e-05,0.02409394750921891,0.0,0.0,0.0,0.09357047080993652,0.09357047080993652,0,0.0,0.0,0,0,,0.024374582574752997,0,0,0,0,0,0,,0.0,0.0,0.020434293631812185,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000010000_u000005000_531a1510c5/report.json,c6203d5023e478c7c51b2c97322565540c2f4e5d89f8aa135aac0c5e9d2daec8,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000010000_u000005000_531a1510c5,10000,off,all,23,10.0,0,0,0,0,-7.383006551991339e-05,0.021155839019813664,-7.383006551991339e-05,0.021155839019813664,0.0,0.0,0.0,0.19208312034606934,0.19208312034606934,0,0.0,0.0,0,0,,0.04354508355729312,0,0,0,0,0,0,,0.0,0.0,0.03278012451602454,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000010000_u000005000_531a1510c5/report.json,c6203d5023e478c7c51b2c97322565540c2f4e5d89f8aa135aac0c5e9d2daec8,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000020000_u000015000_e949cab25d,20000,off,validation,20,3.2722093242807895,20,0,0,0,-0.1808706891510054,3.1958698121404265,-0.1808706891510054,3.1958698121404265,0.0,0.27980474063096394,0.27980474063096394,3.993759870529175,3.993759870529175,0,0.0,0.0,0,20,,18.934064080204838,20,20,20,0,0,0,,0.0,0.0,0.25000000000000033,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000020000_u000015000_e949cab25d/report.json,f9a7952d1af1db7156ba6e79d1dcea2fab703ed6fa1d102f8311d99a22389ac3,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000020000_u000015000_e949cab25d,20000,off,named,3,3.288863296182326,3,0,0,0,-0.15481145527108583,3.20581002562191,-0.15481145527108583,3.20581002562191,0.0,0.2861077431153328,0.2861077431153328,3.993237018585205,3.993237018585205,0,0.0,0.0,0,3,,18.225388336845757,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000020000_u000015000_e949cab25d/report.json,f9a7952d1af1db7156ba6e79d1dcea2fab703ed6fa1d102f8311d99a22389ac3,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000020000_u000015000_e949cab25d,20000,off,all,23,3.2743815814853376,23,0,0,0,-0.17747165864492895,3.197166361724968,-0.17747165864492895,3.197166361724968,0.0,0.28062687138979464,0.28062687138979464,3.993759870529175,3.993759870529175,0,0.0,0.0,0,23,,18.84162811367974,23,23,23,0,0,0,,0.0,0.0,0.25000000000000033,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000020000_u000015000_e949cab25d/report.json,f9a7952d1af1db7156ba6e79d1dcea2fab703ed6fa1d102f8311d99a22389ac3,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000030000_u000025000_a294e8e55b,30000,off,validation,20,5.674075894648719,14,0,0,0,0.05787214242868248,3.014985373098326,0.05787214242868248,3.014985373098326,0.0,0.2792362672774691,0.2792362672774691,3.9912424087524414,3.9912424087524414,0,0.0,0.02849999999999999,0,20,,37.172275551825386,14,14,14,0,0,0,,0.0,0.0,0.25000000000000083,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000030000_u000025000_a294e8e55b/report.json,62839b9f1310821684d5f0d1cb3e6e48445b6a96fbcc612e18ff8fe38d2314a5,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000030000_u000025000_a294e8e55b,30000,off,named,3,7.994760163164244,1,0,0,0,0.02103010185181148,3.1811432811358924,0.02103010185181148,3.1811432811358924,0.0,0.3764962406015038,0.3764962406015038,3.9912707805633545,3.9912707805633545,0,0.0,0.0,0,3,,47.91899165237718,1,1,1,0,0,0,,0.0,0.0,0.25,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000030000_u000025000_a294e8e55b/report.json,62839b9f1310821684d5f0d1cb3e6e48445b6a96fbcc612e18ff8fe38d2314a5,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000030000_u000025000_a294e8e55b,30000,off,all,23,5.976773842715962,15,0,0,0,0.05306665887517758,3.0366581437119216,0.05306665887517758,3.0366581437119216,0.0,0.29192235075451706,0.29192235075451706,3.9912707805633545,3.9912707805633545,0,0.0,0.024782608695652165,0,23,,38.57402113015823,15,15,15,0,0,0,,0.0,0.0,0.25000000000000083,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000030000_u000025000_a294e8e55b/report.json,62839b9f1310821684d5f0d1cb3e6e48445b6a96fbcc612e18ff8fe38d2314a5,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000040000_u000035000_5e4bdd1e72,40000,off,validation,20,4.156172165836499,20,0,0,0,0.08536247486179242,2.970185469556785,0.08536247486179242,2.970185469556785,0.0,0.2152400094109213,0.2152400094109213,3.982386350631714,3.982386350631714,0,0.0,0.0,0,20,,9.996603594295955,20,20,20,0,0,0,,0.0,0.0,0.25000000000000094,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000040000_u000035000_5e4bdd1e72/report.json,2da5884d7181bfc7a94dc13ff6b080fe591870b87e2240361449497e9036d1d7,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000040000_u000035000_5e4bdd1e72,40000,off,named,3,4.160348848958491,3,0,0,0,0.08605013662176186,2.9684555456400097,0.08605013662176186,2.9684555456400097,0.0,0.2137729053867291,0.2137729053867291,3.977968215942383,3.977968215942383,0,0.0,0.0,0,3,,10.075899416347935,3,3,3,0,0,0,,0.0,0.0,0.25000000000000006,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000040000_u000035000_5e4bdd1e72/report.json,2da5884d7181bfc7a94dc13ff6b080fe591870b87e2240361449497e9036d1d7,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000040000_u000035000_5e4bdd1e72,40000,off,all,23,4.156716950591542,23,0,0,0,0.08545216987396236,2.969959827306771,0.08545216987396236,2.969959827306771,0.0,0.21504864801646145,0.21504864801646145,3.982386350631714,3.982386350631714,0,0.0,0.0,0,23,,10.006946527607083,23,23,23,0,0,0,,0.0,0.0,0.25000000000000094,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000040000_u000035000_5e4bdd1e72/report.json,2da5884d7181bfc7a94dc13ff6b080fe591870b87e2240361449497e9036d1d7,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000050000_u000045000_b5d6ad35c0,50000,off,validation,20,10.0,0,0,0,0,0.0009882758259773254,1.7326986925308947,0.0009882758259773254,1.7326986925308947,0.0,0.02505,0.02505,3.8939931392669678,3.8939931392669678,0,0.0,0.0,0,20,,58.50720393997697,0,0,0,0,0,0,,0.0,0.0,0.11595477292404532,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000050000_u000045000_b5d6ad35c0/report.json,f60e1dfc03474ebf769c429f23e3ef2e4885c55d1a4a8328b826c2159bf301ae,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000050000_u000045000_b5d6ad35c0,50000,off,named,3,10.0,0,0,0,0,0.0038079690138498943,1.7432880235499448,0.0038079690138498943,1.7432880235499448,0.0,0.023000000000000003,0.023000000000000003,3.8925364017486572,3.8925364017486572,0,0.0,0.0,0,3,,57.979708540114245,0,0,0,0,0,0,,0.0,0.0,0.11285422060041247,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000050000_u000045000_b5d6ad35c0/report.json,f60e1dfc03474ebf769c429f23e3ef2e4885c55d1a4a8328b826c2159bf301ae,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000050000_u000045000_b5d6ad35c0,50000,off,all,23,10.0,0,0,0,0,0.001356061893960704,1.7340799096203359,0.001356061893960704,1.7340799096203359,0.0,0.024782608695652172,0.024782608695652172,3.8939931392669678,3.8939931392669678,0,0.0,0.0,0,23,,58.438400192168785,0,0,0,0,0,0,,0.0,0.0,0.11595477292404532,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000050000_u000045000_b5d6ad35c0/report.json,f60e1dfc03474ebf769c429f23e3ef2e4885c55d1a4a8328b826c2159bf301ae,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000060000_u000055000_2f3bc3716a,60000,off,validation,20,10.0,0,0,0,0,0.009233068490028381,2.6705331402202277,0.009233068490028381,2.6705331402202277,0.0,0.1411,0.1411,3.9816999435424805,3.9816999435424805,0,0.0,0.0,0,0,,155.46581108119727,0,0,0,0,0,0,,0.0,0.0,0.14895373613859328,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000060000_u000055000_2f3bc3716a/report.json,95a80e0fdc1c3cd4c2671649087721979033e5bb37512894b451a7683c190471,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000060000_u000055000_2f3bc3716a,60000,off,named,3,10.0,0,0,0,0,0.012011819362640381,2.6708511916728668,0.012011819362640381,2.6708511916728668,0.0,0.141,0.141,3.9813966751098633,3.9813966751098633,0,0.0,0.0,0,0,,155.39611759453862,0,0,0,0,0,0,,0.0,0.0,0.14349493331174198,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000060000_u000055000_2f3bc3716a/report.json,95a80e0fdc1c3cd4c2671649087721979033e5bb37512894b451a7683c190471,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000060000_u000055000_2f3bc3716a,60000,off,all,23,10.0,0,0,0,0,0.00959551425602125,2.670574625192311,0.00959551425602125,2.670574625192311,0.0,0.14108695652173914,0.14108695652173914,3.9816999435424805,3.9816999435424805,0,0.0,0.0,0,0,,155.45672062641572,0,0,0,0,0,0,,0.0,0.0,0.14895373613859328,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000060000_u000055000_2f3bc3716a/report.json,95a80e0fdc1c3cd4c2671649087721979033e5bb37512894b451a7683c190471,raw_log_recomputed
periodic,train_sac_off_warmup5000_seed0,SAC,0,off,t000070000_u000065000_2280eaeb20,70000,off,validation,20,10.0,0,0,0,0,0.025618711197376253,2.672235303912413,0.025618711197376253,2.672235303912413,0.0,0.15345,0.15345,3.9536209106445312,3.9536209106445312,0,0.0,0.0,0,0,,169.65364433155128,0,0,0,0,0,0,,0.0,0.0,0.10557917593275881,main-session/queue/jobs/train_sac_off_warmup5000_seed0/run/parallel_evaluations/t000070000_u000065000_2280eaeb20/report.json,f5b3480ef73110b5dcf22a809d8744a52cb6381e846efe5a11deebcba12cf0c7,raw_log_recomputed
