category,run_id,algorithm,seed,training_filter,checkpoint_label,checkpoint_transitions,evaluation_filter,subset,episodes,successes,mean_hold_final,mean_hold_longest,hold_2s_count,top_reached_count,mean_first_hold_start,mean_return,exceeds_024_episodes,exceeds_024_resolved_episodes,position_limit_events,refusals,interventions,accepted_decisions,intervention_fraction,intervention_abs_sum,intervention_abs_max,max_abs_position_interval,source,source_sha256,verification,stage,variant,mean_duration,boundary_failure_rate,max_abs_velocity,max_abs_applied_acceleration,max_abs_requested_acceleration,boundary_episodes,physical_position_excess_resolved,physical_velocity_excess_resolved,physical_acceleration_excess_resolved,mean_requested_mean,mean_requested_rms,mean_applied_mean,mean_applied_rms,mean_requested_applied_abs_mean,mean_requested_near_saturation_fraction,mean_applied_near_saturation_fraction
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,last,100000,off,all,23,0,0.0,0.04565217391304345,0,23,,133.2591002786212,18,18,14,0,0,0,,0.0,0.0,0.2500000000000002,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/last_off/report.json,ef8b592641a0cf5e381dfbb0e712b3908709a8db53404fe59c5cc16450afccfb,raw_log_recomputed,stage1,sac_off_warmup5000,6.510742742422777,0.6086956521739131,0.8639166833006199,3.9822518825531006,3.9822518825531006,14,0,0,0,-0.028208976909158804,2.6039211347927536,-0.028208976909158804,2.6039211347927536,0.0,0.11756290050462838,0.11756290050462838
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,last,100000,on,validation,20,0,0.0,0.044499999999999984,0,20,,171.85810607197885,0,0,0,0,120,20000,0.006,327.5867782199894,4.771273610243919,0.23999899999999863,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/last_on/report.json,886a947e5765fe060e8ce30d50be96ff6a11ea4bafe1928bfde9ef7089689395,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8736078678160178,3.99999999868396,3.9918735027313232,0,0,0,0,-0.023124112749099732,2.902957457763666,-0.00674477383810026,2.9153016490299533,0.01637933891099947,0.18,0.18514999999999998
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,last,100000,on,named,3,0,0.0,0.05333333333333323,0,3,,179.69511548579885,0,0,0,0,22,3000,0.007333333333333333,81.83660187547868,4.677216288412771,0.23999899999999996,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/last_on/report.json,886a947e5765fe060e8ce30d50be96ff6a11ea4bafe1928bfde9ef7089689395,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8692442170641153,3.9999999984636827,3.991825819015503,0,0,0,0,-0.06339341648419698,2.853608878498846,-0.036114549192370754,2.871876087990033,0.027278867291826225,0.16933333333333334,0.17566666666666667
external,evaluate_train_sac_off_warmup5000_seed1,SAC,1,off,last,100000,on,all,23,0,0.0,0.04565217391304345,0,23,,172.88032469117275,0,0,0,0,142,23000,0.0061739130434782605,409.42338009546813,4.771273610243919,0.23999899999999996,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed1/last_on/report.json,886a947e5765fe060e8ce30d50be96ff6a11ea4bafe1928bfde9ef7089689395,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8736078678160178,3.99999999868396,3.9918735027313232,0,0,0,0,-0.028376630627590674,2.896520686555211,-0.01057561410170076,2.9096374454160507,0.017801016525889918,0.1786086956521739,0.1839130434782609
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,best,60000,off,validation,20,0,0.0,0.06950000000000003,0,20,,89.5534671660221,0,0,0,0,0,0,,0.0,0.0,0.15469416758586088,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/best_off/report.json,ac665de648c68030a36d4e4103b33c51294e7c5be9bf6babf873dd4499589f96,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.5706137287683574,3.9604225158691406,3.9604225158691406,0,0,0,0,0.0067195700168609625,2.3608852440340486,0.0067195700168609625,2.3608852440340486,0.0,0.0619,0.0619
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,best,60000,off,named,3,0,0.0,0.0,0,3,,84.44678151428923,0,0,0,0,0,0,,0.0,0.0,0.15278603161318807,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/best_off/report.json,ac665de648c68030a36d4e4103b33c51294e7c5be9bf6babf873dd4499589f96,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.5240590071678106,3.96079683303833,3.96079683303833,0,0,0,0,-0.005876564184824625,2.320311007296598,-0.005876564184824625,2.320311007296598,0.0,0.065,0.065
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,best,60000,off,all,23,0,0.0,0.06043478260869568,0,23,,88.88737773318738,0,0,0,0,0,0,,0.0,0.0,0.15469416758586088,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/best_off/report.json,ac665de648c68030a36d4e4103b33c51294e7c5be9bf6babf873dd4499589f96,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.5706137287683574,3.96079683303833,3.96079683303833,0,0,0,0,0.005076595990554146,2.3555929522856855,0.005076595990554146,2.3555929522856855,0.0,0.06230434782608696,0.06230434782608696
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,best,60000,on,validation,20,0,0.0,0.06950000000000003,0,20,,89.5534671660221,0,0,0,0,0,20000,0.0,0.0,0.0,0.15469416758586088,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/best_on/report.json,1ce258fb801f97a52991c095cfc7833da17fcfe0fb7a3a129680436d2517c033,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.5706137287683574,3.9604225158691406,3.9604225158691406,0,0,0,0,0.0067195700168609625,2.3608852440340486,0.0067195700168609625,2.3608852440340486,0.0,0.0619,0.0619
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,best,60000,on,named,3,0,0.0,0.0,0,3,,84.44678151428923,0,0,0,0,0,3000,0.0,0.0,0.0,0.15278603161318807,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/best_on/report.json,1ce258fb801f97a52991c095cfc7833da17fcfe0fb7a3a129680436d2517c033,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.5240590071678106,3.96079683303833,3.96079683303833,0,0,0,0,-0.005876564184824625,2.320311007296598,-0.005876564184824625,2.320311007296598,0.0,0.065,0.065
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,best,60000,on,all,23,0,0.0,0.06043478260869568,0,23,,88.88737773318738,0,0,0,0,0,23000,0.0,0.0,0.0,0.15469416758586088,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/best_on/report.json,1ce258fb801f97a52991c095cfc7833da17fcfe0fb7a3a129680436d2517c033,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.5706137287683574,3.96079683303833,3.96079683303833,0,0,0,0,0.005076595990554146,2.3555929522856855,0.005076595990554146,2.3555929522856855,0.0,0.06230434782608696,0.06230434782608696
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,last,100000,off,validation,20,0,0.0,0.0,0,0,,168.78588440022128,0,0,0,0,0,0,,0.0,0.0,0.13276727048287992,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/last_off/report.json,031dd2746ebe4e5325c8d1bdc8c5e77f9454ddc0797e1d139e078f17fdc9091a,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8713240878015653,3.981346368789673,3.981346368789673,0,0,0,0,-0.028086925566196443,2.06267003000919,-0.028086925566196443,2.06267003000919,0.0,0.0433,0.0433
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,last,100000,off,named,3,0,0.0,0.0,0,0,,169.1353253092162,0,0,0,0,0,0,,0.0,0.0,0.12716341133988981,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/last_off/report.json,031dd2746ebe4e5325c8d1bdc8c5e77f9454ddc0797e1d139e078f17fdc9091a,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8458591008186261,3.980231285095215,3.980231285095215,0,0,0,0,-0.024877677599589032,2.0600095489495627,-0.024877677599589032,2.0600095489495627,0.0,0.042666666666666665,0.042666666666666665
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,last,100000,off,all,23,0,0.0,0.0,0,0,,168.8314636492206,0,0,0,0,0,0,,0.0,0.0,0.13276727048287992,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/last_off/report.json,031dd2746ebe4e5325c8d1bdc8c5e77f9454ddc0797e1d139e078f17fdc9091a,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8713240878015653,3.981346368789673,3.981346368789673,0,0,0,0,-0.027668328005334607,2.0623230107405432,-0.027668328005334607,2.0623230107405432,0.0,0.043217391304347826,0.043217391304347826
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,last,100000,on,validation,20,0,0.0,0.0,0,0,,168.78588440022128,0,0,0,0,0,20000,0.0,0.0,0.0,0.13276727048287992,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/last_on/report.json,c706a4d8886098d1c470a938f174e7c0a0757f67d0a24c5617e5e01a9a5dd639,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8713240878015653,3.981346368789673,3.981346368789673,0,0,0,0,-0.028086925566196443,2.06267003000919,-0.028086925566196443,2.06267003000919,0.0,0.0433,0.0433
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,last,100000,on,named,3,0,0.0,0.0,0,0,,169.1353253092162,0,0,0,0,0,3000,0.0,0.0,0.0,0.12716341133988981,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/last_on/report.json,c706a4d8886098d1c470a938f174e7c0a0757f67d0a24c5617e5e01a9a5dd639,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8458591008186261,3.980231285095215,3.980231285095215,0,0,0,0,-0.024877677599589032,2.0600095489495627,-0.024877677599589032,2.0600095489495627,0.0,0.042666666666666665,0.042666666666666665
external,evaluate_train_sac_off_warmup5000_seed2,SAC,2,off,last,100000,on,all,23,0,0.0,0.0,0,0,,168.8314636492206,0,0,0,0,0,23000,0.0,0.0,0.0,0.13276727048287992,main-session/queue/jobs/evaluate_train_sac_off_warmup5000_seed2/last_on/report.json,c706a4d8886098d1c470a938f174e7c0a0757f67d0a24c5617e5e01a9a5dd639,raw_log_recomputed,stage1,sac_off_warmup5000,10.0,0.0,0.8713240878015653,3.981346368789673,3.981346368789673,0,0,0,0,-0.027668328005334607,2.0623230107405432,-0.027668328005334607,2.0623230107405432,0.0,0.043217391304347826,0.043217391304347826
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,best,100000,off,validation,20,0,0.0,0.0,0,20,,67.86603887212465,0,0,0,0,0,0,,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/best_off/report.json,89dd147c0d93e0ff83ad2b36fa22181c378d92db95e62c2fc521e7a72fd162db,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.004581261932849884,2.426079185687871,-0.004581261932849884,2.426079185687871,0.0,0.0066,0.0066
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,best,100000,off,named,3,0,0.0,0.0,0,3,,68.71154593971897,0,0,0,0,0,0,,0.0,0.0,0.13044091022663046,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/best_off/report.json,89dd147c0d93e0ff83ad2b36fa22181c378d92db95e62c2fc521e7a72fd162db,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5662779569625859,3.841123342514038,3.841123342514038,0,0,0,0,-7.388114929199431e-06,2.4241861836228065,-7.388114929199431e-06,2.4241861836228065,0.0,0.008,0.008
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,best,100000,off,all,23,0,0.0,0.0,0,23,,67.97632240268042,0,0,0,0,0,0,,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/best_off/report.json,89dd147c0d93e0ff83ad2b36fa22181c378d92db95e62c2fc521e7a72fd162db,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.003984669695729795,2.425832272375036,-0.003984669695729795,2.425832272375036,0.0,0.006782608695652174,0.006782608695652174
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,best,100000,on,validation,20,0,0.0,0.0,0,20,,67.86603887212465,0,0,0,0,0,20000,0.0,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/best_on/report.json,5068bd6cf3fbcf96257667699ba95887eb6844fe33478d49fa3d65f735b94f14,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.004581261932849884,2.426079185687871,-0.004581261932849884,2.426079185687871,0.0,0.0066,0.0066
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,best,100000,on,named,3,0,0.0,0.0,0,3,,68.71154593971897,0,0,0,0,0,3000,0.0,0.0,0.0,0.13044091022663046,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/best_on/report.json,5068bd6cf3fbcf96257667699ba95887eb6844fe33478d49fa3d65f735b94f14,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5662779569625859,3.841123342514038,3.841123342514038,0,0,0,0,-7.388114929199431e-06,2.4241861836228065,-7.388114929199431e-06,2.4241861836228065,0.0,0.008,0.008
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,best,100000,on,all,23,0,0.0,0.0,0,23,,67.97632240268042,0,0,0,0,0,23000,0.0,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/best_on/report.json,5068bd6cf3fbcf96257667699ba95887eb6844fe33478d49fa3d65f735b94f14,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.003984669695729795,2.425832272375036,-0.003984669695729795,2.425832272375036,0.0,0.006782608695652174,0.006782608695652174
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,last,100000,off,validation,20,0,0.0,0.0,0,20,,67.86603887212465,0,0,0,0,0,0,,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/last_off/report.json,1eb3716ef2e4d124634896f90419f6f3fd4ac6d6b3ffc36e35f4cc86aa662d18,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.004581261932849884,2.426079185687871,-0.004581261932849884,2.426079185687871,0.0,0.0066,0.0066
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,last,100000,off,named,3,0,0.0,0.0,0,3,,68.71154593971897,0,0,0,0,0,0,,0.0,0.0,0.13044091022663046,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/last_off/report.json,1eb3716ef2e4d124634896f90419f6f3fd4ac6d6b3ffc36e35f4cc86aa662d18,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5662779569625859,3.841123342514038,3.841123342514038,0,0,0,0,-7.388114929199431e-06,2.4241861836228065,-7.388114929199431e-06,2.4241861836228065,0.0,0.008,0.008
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,last,100000,off,all,23,0,0.0,0.0,0,23,,67.97632240268042,0,0,0,0,0,0,,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/last_off/report.json,1eb3716ef2e4d124634896f90419f6f3fd4ac6d6b3ffc36e35f4cc86aa662d18,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.003984669695729795,2.425832272375036,-0.003984669695729795,2.425832272375036,0.0,0.006782608695652174,0.006782608695652174
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,last,100000,on,validation,20,0,0.0,0.0,0,20,,67.86603887212465,0,0,0,0,0,20000,0.0,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/last_on/report.json,0067fb725dd9f8a813b8ad74fc9e3ae449e0acbcca47d34e679ef79892ef5306,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.004581261932849884,2.426079185687871,-0.004581261932849884,2.426079185687871,0.0,0.0066,0.0066
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,last,100000,on,named,3,0,0.0,0.0,0,3,,68.71154593971897,0,0,0,0,0,3000,0.0,0.0,0.0,0.13044091022663046,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/last_on/report.json,0067fb725dd9f8a813b8ad74fc9e3ae449e0acbcca47d34e679ef79892ef5306,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5662779569625859,3.841123342514038,3.841123342514038,0,0,0,0,-7.388114929199431e-06,2.4241861836228065,-7.388114929199431e-06,2.4241861836228065,0.0,0.008,0.008
external,evaluate_train_sac_off_lr1e4_seed0,SAC,0,off,last,100000,on,all,23,0,0.0,0.0,0,23,,67.97632240268042,0,0,0,0,0,23000,0.0,0.0,0.0,0.13727498795273785,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed0/last_on/report.json,0067fb725dd9f8a813b8ad74fc9e3ae449e0acbcca47d34e679ef79892ef5306,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5955148333271999,3.898932456970215,3.898932456970215,0,0,0,0,-0.003984669695729795,2.425832272375036,-0.003984669695729795,2.425832272375036,0.0,0.006782608695652174,0.006782608695652174
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,best,100000,off,validation,20,0,0.0,0.0,0,0,,20.549189233184048,0,0,0,0,0,0,,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/best_off/report.json,04d1c0b7a8902fb19249f4c0e08fc41877ca026ba7d13d0daf0ca09c5ada31ea,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0011948358297348021,2.07512185346227,-0.0011948358297348021,2.07512185346227,0.0,0.010100000000000001,0.010100000000000001
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,best,100000,off,named,3,0,0.0,0.0,0,0,,20.390006098529422,0,0,0,0,0,0,,0.0,0.0,0.15716334848373895,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/best_off/report.json,04d1c0b7a8902fb19249f4c0e08fc41877ca026ba7d13d0daf0ca09c5ada31ea,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7310934710502638,3.910243034362793,3.910243034362793,0,0,0,0,-0.014905611038208007,2.087678629649013,-0.014905611038208007,2.087678629649013,0.0,0.013999999999999999,0.013999999999999999
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,best,100000,off,all,23,0,0.0,0.0,0,0,,20.528426215620403,0,0,0,0,0,0,,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/best_off/report.json,04d1c0b7a8902fb19249f4c0e08fc41877ca026ba7d13d0daf0ca09c5ada31ea,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0029831978134486985,2.0767596938344535,-0.0029831978134486985,2.0767596938344535,0.0,0.010608695652173913,0.010608695652173913
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,best,100000,on,validation,20,0,0.0,0.0,0,0,,20.549189233184048,0,0,0,0,0,20000,0.0,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/best_on/report.json,9dfacca9dd410c3dae6ecd2dca918b1050eea9f73e59a9a8b6d653dc647fc7a9,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0011948358297348021,2.07512185346227,-0.0011948358297348021,2.07512185346227,0.0,0.010100000000000001,0.010100000000000001
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,best,100000,on,named,3,0,0.0,0.0,0,0,,20.390006098529422,0,0,0,0,0,3000,0.0,0.0,0.0,0.15716334848373895,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/best_on/report.json,9dfacca9dd410c3dae6ecd2dca918b1050eea9f73e59a9a8b6d653dc647fc7a9,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7310934710502638,3.910243034362793,3.910243034362793,0,0,0,0,-0.014905611038208007,2.087678629649013,-0.014905611038208007,2.087678629649013,0.0,0.013999999999999999,0.013999999999999999
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,best,100000,on,all,23,0,0.0,0.0,0,0,,20.528426215620403,0,0,0,0,0,23000,0.0,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/best_on/report.json,9dfacca9dd410c3dae6ecd2dca918b1050eea9f73e59a9a8b6d653dc647fc7a9,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0029831978134486985,2.0767596938344535,-0.0029831978134486985,2.0767596938344535,0.0,0.010608695652173913,0.010608695652173913
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,last,100000,off,validation,20,0,0.0,0.0,0,0,,20.549189233184048,0,0,0,0,0,0,,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/last_off/report.json,1968a1f8768894b3cb64826e0f1439a7b0d19ea89f622b52b5f35138ff904c32,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0011948358297348021,2.07512185346227,-0.0011948358297348021,2.07512185346227,0.0,0.010100000000000001,0.010100000000000001
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,last,100000,off,named,3,0,0.0,0.0,0,0,,20.390006098529422,0,0,0,0,0,0,,0.0,0.0,0.15716334848373895,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/last_off/report.json,1968a1f8768894b3cb64826e0f1439a7b0d19ea89f622b52b5f35138ff904c32,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7310934710502638,3.910243034362793,3.910243034362793,0,0,0,0,-0.014905611038208007,2.087678629649013,-0.014905611038208007,2.087678629649013,0.0,0.013999999999999999,0.013999999999999999
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,last,100000,off,all,23,0,0.0,0.0,0,0,,20.528426215620403,0,0,0,0,0,0,,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/last_off/report.json,1968a1f8768894b3cb64826e0f1439a7b0d19ea89f622b52b5f35138ff904c32,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0029831978134486985,2.0767596938344535,-0.0029831978134486985,2.0767596938344535,0.0,0.010608695652173913,0.010608695652173913
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,last,100000,on,validation,20,0,0.0,0.0,0,0,,20.549189233184048,0,0,0,0,0,20000,0.0,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/last_on/report.json,fdb876d877c7dc74a41d072d551fe304a81a7b69100fbd4a545ae70a036cb6e0,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0011948358297348021,2.07512185346227,-0.0011948358297348021,2.07512185346227,0.0,0.010100000000000001,0.010100000000000001
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,last,100000,on,named,3,0,0.0,0.0,0,0,,20.390006098529422,0,0,0,0,0,3000,0.0,0.0,0.0,0.15716334848373895,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/last_on/report.json,fdb876d877c7dc74a41d072d551fe304a81a7b69100fbd4a545ae70a036cb6e0,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7310934710502638,3.910243034362793,3.910243034362793,0,0,0,0,-0.014905611038208007,2.087678629649013,-0.014905611038208007,2.087678629649013,0.0,0.013999999999999999,0.013999999999999999
external,evaluate_train_sac_off_lr1e4_seed1,SAC,1,off,last,100000,on,all,23,0,0.0,0.0,0,0,,20.528426215620403,0,0,0,0,0,23000,0.0,0.0,0.0,0.15822864703573597,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed1/last_on/report.json,fdb876d877c7dc74a41d072d551fe304a81a7b69100fbd4a545ae70a036cb6e0,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.7983895748814686,3.961709976196289,3.961709976196289,0,0,0,0,-0.0029831978134486985,2.0767596938344535,-0.0029831978134486985,2.0767596938344535,0.0,0.010608695652173913,0.010608695652173913
external,evaluate_train_sac_off_lr1e4_seed2,SAC,2,off,best,40000,off,validation,20,0,0.0,0.0040000000000000036,0,20,,53.53648143150897,5,5,5,0,0,0,,0.0,0.0,0.25000000000000044,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed2/best_off/report.json,57f85da421c9688b6984806c4fa782e108b7c2be147524e7be576968b8dca71d,raw_log_recomputed,stage1,sac_off_lr1e4,9.730874255585721,0.25,0.6235188547998683,3.7656044960021973,3.7656044960021973,5,0,0,0,0.014606697862809298,2.2969909916332734,0.014606697862809298,2.2969909916332734,0.0,0.0,0.0
external,evaluate_train_sac_off_lr1e4_seed2,SAC,2,off,best,40000,off,named,3,0,0.0,0.0,0,3,,54.17274471914305,0,0,0,0,0,0,,0.0,0.0,0.09157440704448934,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed2/best_off/report.json,57f85da421c9688b6984806c4fa782e108b7c2be147524e7be576968b8dca71d,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.5516545176505687,3.763798713684082,3.763798713684082,0,0,0,0,0.016322680393854778,2.3887649332560454,0.016322680393854778,2.3887649332560454,0.0,0.0,0.0
external,evaluate_train_sac_off_lr1e4_seed2,SAC,2,off,best,40000,off,all,23,0,0.0,0.0034782608695652206,0,23,,53.61947229511341,5,5,5,0,0,0,,0.0,0.0,0.25000000000000044,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed2/best_off/report.json,57f85da421c9688b6984806c4fa782e108b7c2be147524e7be576968b8dca71d,raw_log_recomputed,stage1,sac_off_lr1e4,9.765977613552801,0.21739130434782608,0.6235188547998683,3.7656044960021973,3.7656044960021973,5,0,0,0,0.014830521671206534,2.308961505757983,0.014830521671206534,2.308961505757983,0.0,0.0,0.0
external,evaluate_train_sac_off_lr1e4_seed2,SAC,2,off,best,40000,on,validation,20,0,0.0,0.0040000000000000036,0,20,,54.8075789163024,0,0,0,0,207,20000,0.01035,919.924592940739,7.537223901861097,0.23999899999999996,main-session/queue/jobs/evaluate_train_sac_off_lr1e4_seed2/best_on/report.json,fef615fc2776515e65339795c265bdcb46889791a2c712644e4cc0bae65617cf,raw_log_recomputed,stage1,sac_off_lr1e4,10.0,0.0,0.6235188547998683,3.999999996151863,3.7656044960021973,0,0,0,0,0.05796807092428208,2.297276267549569,0.011971841277245123,2.309400246079325,0.04599622964703695,0.0,0.00625
